mode,rope_length_m,window,direction,start_boot_s,end_boot_s,sample_count,a_position_rms_m_s2,a_position_p95_m_s2,a_position_peak_m_s2,a_position_band_055_075_energy,a_tracking_rms_m_s2,a_tracking_p95_m_s2,a_tracking_peak_m_s2,a_tracking_band_055_075_energy,a_observer_error_rms_m_s2,a_observer_error_p95_m_s2,a_observer_error_peak_m_s2,a_observer_error_band_055_075_energy,a_velocity_total_rms_m_s2,a_velocity_total_p95_m_s2,a_velocity_total_peak_m_s2,a_velocity_total_band_055_075_energy,a_velocity_total_jerk_rms_m_s3,a_velocity_total_jerk_p95_m_s3,a_velocity_total_jerk_peak_m_s3,a_nominal_rms_m_s2,a_nominal_p95_m_s2,a_nominal_peak_m_s2,a_nominal_band_055_075_energy,a_nominal_jerk_rms_m_s3,a_nominal_jerk_p95_m_s3,a_nominal_jerk_peak_m_s3,a_z3_rms_m_s2,a_z3_p95_m_s2,a_z3_peak_m_s2,a_z3_band_055_075_energy,a_as_rms_m_s2,a_as_p95_m_s2,a_as_peak_m_s2,a_as_band_055_075_energy,a_pas_rms_m_s2,a_pas_p95_m_s2,a_pas_peak_m_s2,a_pas_band_055_075_energy,a_final_rms_m_s2,a_final_p95_m_s2,a_final_peak_m_s2,a_final_band_055_075_energy,a_final_jerk_rms_m_s3,a_final_jerk_p95_m_s3,a_final_jerk_peak_m_s3,p_position_positive_integral,p_position_negative_integral,p_position_net_integral,p_position_mean,p_tracking_positive_integral,p_tracking_negative_integral,p_tracking_net_integral,p_tracking_mean,p_observer_error_positive_integral,p_observer_error_negative_integral,p_observer_error_net_integral,p_observer_error_mean,p_velocity_total_positive_integral,p_velocity_total_negative_integral,p_velocity_total_net_integral,p_velocity_total_mean,p_nominal_positive_integral,p_nominal_negative_integral,p_nominal_net_integral,p_nominal_mean,p_z3_positive_integral,p_z3_negative_integral,p_z3_net_integral,p_z3_mean,p_as_positive_integral,p_as_negative_integral,p_as_net_integral,p_as_mean,p_pas_positive_integral,p_pas_negative_integral,p_pas_net_integral,p_pas_mean,p_final_positive_integral,p_final_negative_integral,p_final_net_integral,p_final_mean,attempt,run_dir
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,north_cruise,north,47.096000000000004,51.28,523,0.036667798656187474,0.06379005001355378,0.07954273595539119,,0.06808887096911195,0.144514139673866,0.16024616730921873,,0.0,0.0,0.0,,0.06808887096911195,0.144514139673866,0.16024616730921873,,0.2759438897837001,0.6937658889371667,1.7442326748360877,0.06305009116178859,0.15599641988025598,0.18552345039197746,,0.9747604398307047,2.249560966635194,3.369679378673244,0.04692349781557577,0.08217173715496852,0.08545688218877408,,0.06439320480571901,0.19606172893703513,0.200000011266346,,0.009736221446034877,0.0,0.08000000639799086,,0.1320261048702372,0.35747504519721324,0.42229976905561584,,1.3545738896283304,2.2647077612957194,10.559495267186984,0.0037633023822199745,-0.005533276233818462,-0.0017699738515984872,-0.0004224036674583291,0.0012854330330607025,-0.017789093896572038,-0.016503660863511335,-0.003937736804963919,0.0,0.0,0.0,0.0,0.0012854330330607025,-0.017789093896572038,-0.016503660863511335,-0.003937736804963919,0.0007463995374946454,-0.019020034315797636,-0.01827363477830299,-0.004360140486475424,0.006090959358945844,-0.007177818998425201,-0.0010868596394793574,-0.0002563603895768372,0.0,-0.024135083576349737,-0.024135083576349737,-0.005774246986873987,2.0758413302244195e-07,-0.0002181057787965892,-0.00021789819466356674,-5.833769059190985e-05,0.0016874519105912894,-0.04584827869827137,-0.04416082678768009,-0.010556046339987642,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,north_decel,north,51.28,52.28,126,0.03288434532740869,0.05301763625320319,0.055182158711665694,,0.08577276120658266,0.1251012053928505,0.1330709344761927,,0.0,0.0,0.0,,0.08577276120658266,0.1251012053928505,0.1330709344761927,,2.0570093620138516,5.808798825025567,6.604355154769451,0.10807499604675838,0.1593936064806311,0.1691425597060342,,1.6846591557551722,4.57890908537879,5.85386202149776,0.02130841335256337,0.028704875416243916,0.030924373750682483,,0.12551787044321114,0.20000000230506826,0.2000000090633022,,0.04978419228492052,0.08000000170696904,0.08000000482180164,,0.4397993451212785,0.7140405889404662,0.7681339061784259,,3.2149083181268647,7.366866412001792,14.591462791485677,0.0023078442096884765,-0.0008520114329876647,0.0014558327767008115,0.0014137874544440632,0.005563033324375279,-0.004375009228591817,0.0011880240957834614,0.0010989140899919365,0.0,0.0,0.0,0.0,0.005563033324375279,-0.004375009228591817,0.0011880240957834614,0.0010989140899919365,0.007335948236985136,-0.004692091363947891,0.0026438568730372453,0.0025127015387480488,0.0008459417819030884,-0.0003228750990529085,0.0005230666828501798,0.000529906550892765,0.0,-0.020872891002276534,-0.020872891002276534,-0.02081828705160574,5.552016737057499e-07,-0.006555728698964237,-0.006555173497290532,-0.006503148310804093,0.03284670310199734,-0.022041113221086612,0.010805589880910734,0.010449267343718684,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,east_move,east,57.584,63.776,774,0.03219530141602525,0.06485408650709351,0.09443464466333672,0.0,0.07655100481273025,0.16294945614782766,0.20075917929703618,0.0,0.0,0.0,0.0,0.0,0.07655100481273025,0.16294945614782766,0.20075917929703618,0.0,1.197596830696557,1.5784784823642082,6.99274971765949,0.0770015836091022,0.15048801003060747,0.18824101516502167,0.0,1.4514242057863205,2.3604316746800404,8.142081092156264,0.04420019436471951,0.06625130224413152,0.06748462030578457,0.0,0.0799105584345604,0.19331869433700913,0.20000001263979258,0.0,0.02832165673530317,0.07999999783147581,0.08000000886168089,0.0,0.2836082251384163,0.6939354184654202,0.8000001295126505,0.0,2.2705796726297676,3.510542466682345,15.263136940896112,0.005390468537674673,-0.006986691399018993,-0.0015962228613443199,-0.0002611539697701408,0.011608733980654512,-0.018461343229301676,-0.006852609248647163,-0.0011203678860572388,0.0,0.0,0.0,0.0,0.011608733980654512,-0.018461343229301676,-0.006852609248647163,-0.0011203678860572388,0.012599119296746748,-0.02104795139430271,-0.008448832097555963,-0.0013815218526346006,0.008653097533297117,-0.010310118761790353,-0.0016570212284932394,-0.00026489262882963514,0.0,-0.05118528818915444,-0.05118528818915444,-0.008285116689146721,7.897193747340234e-06,-0.011054890880273895,-0.011046993686526556,-0.0017840752077723752,0.05896296431257296,-0.07900244312302847,-0.020039478810455508,-0.003269440938999001,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,east_accel,east,57.584,58.584,125,0.028732559066895633,0.05817413217942992,0.06716118485010716,,0.07484487953984259,0.12432468485618464,0.13583432075755922,,0.0,0.0,0.0,,0.07484487953984259,0.12432468485618464,0.13583432075755922,,2.0548236159937434,5.876678806019419,6.807866175888076,0.09601462184242711,0.17064853237377314,0.18824101516502167,,2.472541870552479,6.939561756439946,8.142081092156264,0.04760602874261214,0.06647828008912816,0.0665315910487534,,0.09890391695572114,0.18815471519596455,0.1928032421119831,,0.04661703165136051,0.0799999992794031,0.08000000676429875,,0.4938028703901635,0.7485366052030716,0.8000001295126505,,3.749333906234837,9.327253117235484,15.263136940896112,0.0022329689969747078,-0.0003705253697298728,0.0018624436272448343,0.0018709668406891068,0.0045093725793413034,-0.0023415457519003766,0.0021678268274409273,0.002189771608042065,0.0,0.0,0.0,0.0,0.0045093725793413034,-0.0023415457519003766,0.0021678268274409273,0.002189771608042065,0.006639073096972448,-0.0026088025663629777,0.00403027053060947,0.004060738522559404,0.003811517120484494,-0.0008031237348914131,0.003008393385593081,0.003023616727354238,0.0,-0.012392451140161949,-0.012392451140161949,-0.012401818729673324,0.0,-0.004707954586483537,-0.004707954586483537,-0.004724534443579614,0.030647505311295425,-0.01731876090947474,0.013328744401820688,0.01339082214156224,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,east_cruise,east,58.584,62.776,524,0.03553876096927946,0.06905894168535393,0.09443464466333672,,0.07434237692585467,0.18260195767680618,0.20075917929703618,,0.0,0.0,0.0,,0.07434237692585467,0.18260195767680618,0.20075917929703618,,0.3156741751471834,0.6271440898654352,3.8798143316467786,0.0660080160113727,0.14556656632785758,0.1787959662796416,,0.9758734138106732,2.2861161267912014,3.36360696532135,0.04465060083821218,0.06600422110104222,0.06748462030578457,,0.05778590774846671,0.1701016165818894,0.20000001263979258,,0.007630112358458707,0.0,0.07999999729385442,,0.12760486880525362,0.3090759822115111,0.3749706334955255,,1.5983446818412514,2.3113235835423542,23.009604146365003,0.0020932205347162264,-0.006232303828848628,-0.0041390832941324025,-0.000985211637304255,0.0030258842043985983,-0.011359049281153607,-0.00833316507675501,-0.0019856071920895733,0.0,0.0,0.0,0.0,0.0030258842043985983,-0.011359049281153607,-0.00833316507675501,-0.0019856071920895733,0.001200918925793304,-0.013673167285003713,-0.01247224835921041,-0.0029708188258307003,0.002889324742947788,-0.007098734986448098,-0.00420941024350031,-0.0009994693298128667,0.0,-0.018143526448645246,-0.018143526448645246,-0.0043299503843491375,8.230990206356184e-07,-9.37087560014275e-05,-9.288565698079187e-05,-2.5699009044888566e-05,0.0014059758814320786,-0.03636179270643519,-0.03495581682500311,-0.008335474350701354,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,east_decel,east,62.776,63.776,125,0.017267571726924034,0.0326041479468967,0.0358097195844237,,0.08669148362600958,0.12864938237479667,0.1453753800454528,,0.0,0.0,0.0,,0.08669148362600958,0.12864938237479667,0.1453753800454528,,2.0816832523238125,5.391902429280131,6.99274971765949,0.09607435977298256,0.15017742289513988,0.15140371804734248,,1.7153878702098362,4.7879496202008935,6.141582784205689,0.03838255925414385,0.05498189229363543,0.05509713006857193,,0.12553995428858525,0.1999999979471649,0.20000000823628333,,0.05049261022288495,0.08000000245772687,0.08000000886168089,,0.4312138527485773,0.74652474912699,0.8000000299709297,,3.2105539798268627,7.72059680803692,13.106830711548026,0.001045652551581041,-0.000383862200440492,0.0006617903511405489,0.0006419749620736184,0.004040384933759914,-0.0047515140244212975,-0.0007111290906613829,-0.0008034242092689965,0.0,0.0,0.0,0.0,0.004040384933759914,-0.0047515140244212975,-0.0007111290906613829,-0.0008034242092689965,0.004708567045454387,-0.00475790586142098,-4.9338815966592126e-05,-0.0001614493161905557,0.0019111854493385119,-0.002408260040450844,-0.0004970745911123315,-0.00047405645449180155,0.0,-0.020632179927706606,-0.020632179927706606,-0.020748471798331593,7.0740947267046165e-06,-0.006221803091757469,-0.0062147289970307645,-0.006214728997030761,0.026801621019840266,-0.025249698559287836,0.0015519224605524307,0.0013071080422960221,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,south_move,south,69.056,75.256,776,0.03078699065858798,0.05179552351985999,0.07235193792050211,0.0,0.07441949613634526,0.15541631061988398,0.18544890005455836,0.0,0.0,0.0,0.0,0.0,0.07441949613634526,0.15541631061988398,0.18544890005455836,0.0,1.1934171919399257,1.5870185189752277,6.568002517655374,0.07628858325036898,0.1533151122563845,0.19975460167691078,0.0,1.4493470592388495,2.326387197275369,7.942468200984549,0.04224543515738099,0.05930708873679334,0.06381269119517134,0.0,0.09065765375819036,0.20000000024627862,0.2000000137522335,0.0,0.028925433410864208,0.07999999786375328,0.08000000435835697,0.0,0.2850430991111813,0.7087964137930122,0.8000000830635535,0.0,2.2824027300666447,3.571395779888988,14.558988045673653,0.007818936856177447,-0.0072223504088652565,0.0005965864473121902,9.16584257489117e-05,0.013810812400937632,-0.023560899746371385,-0.009750087345433752,-0.0015882213223198257,0.0,0.0,0.0,0.0,0.013810812400937632,-0.023560899746371385,-0.009750087345433752,-0.0015882213223198257,0.016719781535810253,-0.025873282392594826,-0.009153500856784569,-0.0014965628892324725,0.011490560076643319,-0.008449149616673817,0.0030414104599694996,0.0004909554234287854,0.0,-0.06976022290493727,-0.06976022290493727,-0.011260637234215665,1.6024043550716504e-05,-0.013828783145028849,-0.013812759101478132,-0.002224993411964908,0.06750030007184613,-0.09682096490725241,-0.029320664835406254,-0.004767589986420731,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,south_accel,south,69.056,70.056,126,0.02522487954454649,0.04484709557854131,0.05174440212574911,,0.06828990771455216,0.12803023960267024,0.16671845298822852,,0.0,0.0,0.0,,0.06828990771455216,0.12803023960267024,0.16671845298822852,,2.043689452959744,5.438179603008605,6.568002517655374,0.09072701330940754,0.1561927455987134,0.19975460167691078,,2.4643070289495577,6.965020052851337,7.942468200984549,0.03189010431007503,0.048977992070471627,0.049107557713278654,,0.11626920528048897,0.20000000219560857,0.2000000137522335,,0.0449453286536908,0.07999999877087746,0.08000000435835697,,0.4885148700650919,0.7881281993479949,0.8000000830635535,,3.7245196903661735,8.84338231226465,14.558988045673653,0.0028948954961197015,-0.0004656820552554523,0.002429213440864249,0.0024273876704950137,0.004836921148991592,-0.0023419389209011028,0.00249498222809049,0.002510621882677134,0.0,0.0,0.0,0.0,0.004836921148991592,-0.0023419389209011028,0.00249498222809049,0.002510621882677134,0.007711831587832317,-0.0027876360040099205,0.004924195583822397,0.004938009472440056,0.004016329510195649,-0.0004861215587880004,0.0035302079514076493,0.0035222734258572998,0.0,-0.017990700534290215,-0.017990700534290215,-0.017891155012071138,0.0,-0.0060780275668948945,-0.0060780275668948945,-0.006066628807549557,0.03128559131175274,-0.021040259035187636,0.01024533227656511,0.010242768143865443,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,south_cruise,south,70.056,74.256,526,0.034149209301385014,0.05510985429971957,0.07235193792050211,,0.06925828112930864,0.16717630486375412,0.18544890005455836,,0.0,0.0,0.0,,0.06925828112930864,0.16717630486375412,0.18544890005455836,,0.32655271353774357,0.6351461989272593,4.268382367421739,0.06387837279945252,0.13911989604409364,0.16830337097843298,,0.9747026142133486,2.2095089751828576,3.35090204284763,0.04671240731977048,0.06079751410488611,0.06381269119517134,,0.06684980645164795,0.1994286410430997,0.20000001230298045,,0.010965463809057404,0.0,0.08000000435835697,,0.12936337478105986,0.3038039018562752,0.3864998631118851,,1.6173375045143137,2.3369023285926436,23.41087142046782,0.0033134415665494856,-0.006298265072136983,-0.0029848235055874974,-0.0007033571561535345,0.003019136664450352,-0.015209391262964365,-0.012190254598514014,-0.002892126525031802,0.0,0.0,0.0,0.0,0.003019136664450352,-0.015209391262964365,-0.012190254598514014,-0.002892126525031802,0.0022837036102009503,-0.01745878161629486,-0.01517507800609391,-0.0035954836568986076,0.005438904430113342,-0.006813650871961721,-0.0013747464418483789,-0.0003178305392230166,0.0,-0.026460153010550103,-0.026460153010550103,-0.00629973801631443,8.808166719974134e-06,-0.0004055324122018614,-0.0003967242454818873,-0.00010310325964756563,0.003326316407128595,-0.04646353409074085,-0.043137217683612256,-0.010251132659137518,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,south_decel,south,74.256,75.256,126,0.01866309605839378,0.03209833129116604,0.037436206514840746,,0.09746230298502387,0.14053243104045854,0.16439007422452553,,0.0,0.0,0.0,,0.09746230298502387,0.14053243104045854,0.16439007422452553,,2.064287917047114,5.929701142938679,6.437290396977188,0.10342279822506208,0.1625809667335842,0.16345023633340278,,1.7035020954619715,4.5335333505878905,5.708756417309631,0.030086296762930103,0.053405319856159546,0.05439243534558231,,0.13607291895177417,0.200000007423598,0.20000001035029322,,0.051784569331335455,0.08000000171571625,0.08000000366573136,,0.43896500271911854,0.7635652577686991,0.8000000589107458,,3.2440384589273283,7.242577226778565,14.028095761489366,0.0016105997935082599,-0.0004584032814728214,0.0011521965120354382,0.0011215640849517484,0.005954754587495689,-0.006009569562505913,-5.481497501022586e-05,-0.00017981977679670626,0.0,0.0,0.0,0.0,0.005954754587495689,-0.006009569562505913,-5.481497501022586e-05,-0.00017981977679670626,0.006724246337776986,-0.005626864772290046,0.0010973815654869395,0.0009417443400866071,0.002035326136334327,-0.0011493771859240973,0.0008859489504102297,0.0009018831585005197,0.0,-0.02530936936009696,-0.02530936936009696,-0.025259352348733784,7.21587683074237e-06,-0.007345223165932092,-0.00733800728910135,-0.007279769136013263,0.03288839235296481,-0.02931717178132391,0.003571220571640893,0.0031863158399660493,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,west_move,west,80.544,86.744,776,0.03322325428934437,0.05843873041817785,0.08231434551927636,0.0,0.08054602984408057,0.15961371017984413,0.1950695353437357,0.0,0.0,0.0,0.0,0.0,0.08054602984408057,0.15961371017984413,0.1950695353437357,0.0,1.1942386874527033,1.549592409506353,6.775560651565181,0.08077440203005042,0.15858140335770846,0.19081100059279327,0.0,1.4498478248481248,2.4070108119650957,7.987782147328384,0.04287347847205963,0.06134675391730314,0.06327621801412905,0.0,0.08641969521789045,0.19999999846630095,0.20000001205776854,0.0,0.028834008556346685,0.07999999842642422,0.08000000597053786,0.0,0.27815677414515383,0.6646190063493584,0.8000000935938969,0.0,2.2570736762720762,3.355534182677655,15.666139096342718,0.005221871676521013,-0.007106559178391739,-0.0018846875018707246,-0.00030712164862295503,0.01502206577063393,-0.022636872663276363,-0.0076148068926424365,-0.001242989809275383,0.0,0.0,0.0,0.0,0.01502206577063393,-0.022636872663276363,-0.0076148068926424365,-0.001242989809275383,0.015958032386175602,-0.02545752669753662,-0.009499494311361018,-0.0015501114433225792,0.008597978830013765,-0.009082728724590195,-0.0004847498945764302,-7.678484831990787e-05,0.0,-0.06121154839966188,-0.06121154839966188,-0.009879516330188928,4.276689811376429e-06,-0.012847618567189786,-0.01284334187737841,-0.0020688372869488414,0.0638864179149318,-0.09019018160675839,-0.026303763691826593,-0.004275093528913585,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,west_accel,west,80.544,81.544,126,0.03214179682555307,0.04834402880851019,0.06219446476406896,,0.07518405893978877,0.12977656830466647,0.1720805077108487,,0.0,0.0,0.0,,0.07518405893978877,0.12977656830466647,0.1720805077108487,,2.0719931541215084,5.823295938718716,6.664264587010881,0.08819813987985774,0.157245660564455,0.19081100059279327,,2.4854767155745368,6.807002393925324,7.987782147328384,0.04223224027514674,0.04738983766249752,0.047470864448209325,,0.1224295568357158,0.20000000297685971,0.20000001205776854,,0.045953460199872,0.0800000023069069,0.08000000597053786,,0.4822282190795726,0.8000000137351286,0.8000000935938969,,3.7273891993816943,7.029821087645584,15.666139096342718,0.002193557549268001,-0.00064909756730776,0.0015444599819602414,0.001539321546304217,0.003591785147844341,-0.004263005472021138,-0.0006712203241767969,-0.0006379772262118335,0.0,0.0,0.0,0.0,0.003591785147844341,-0.004263005472021138,-0.0006712203241767969,-0.0006379772262118335,0.005605999975115984,-0.004732760273385756,0.0008732397017302277,0.0009013443635748921,0.003662381585105325,-0.0006832160032645325,0.0029791655818407928,0.0029649505231357162,0.0,-0.019961139226114005,-0.019961139226114005,-0.019825706229716564,0.0,-0.006096171911805871,-0.006096171911805871,-0.006074525661663049,0.03195118116587408,-0.02784723797161125,0.004103943194262836,0.004132488369202566,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,west_cruise,west,81.544,85.744,526,0.035125743960289744,0.06311909230868622,0.08231434551927636,,0.07359983675131399,0.1757319634543655,0.1950695353437357,,0.0,0.0,0.0,,0.07359983675131399,0.1757319634543655,0.1950695353437357,,0.3007018357023359,0.6649733599484117,2.0387008474954165,0.07025843541447747,0.15194184455068732,0.17880773549817183,,0.9791471673166959,2.2293650683885775,3.498867165097901,0.0457670865115649,0.062373296042816884,0.06327621801412905,,0.06258835500676076,0.19213788279679386,0.20000001204857976,,0.009513274951364024,0.0,0.07999999457695738,,0.1362633622240907,0.3201065120464386,0.40102676166497314,,1.3886352172200218,2.2810441752083097,12.237031406832438,0.002312668623811114,-0.005945169070684595,-0.0036325004468734795,-0.0008599927986211651,0.0028729723580143154,-0.014667913782407617,-0.011794941424393303,-0.002798157321163741,0.0,0.0,0.0,0.0,0.0028729723580143154,-0.014667913782407617,-0.011794941424393303,-0.002798157321163741,0.0015544494492078275,-0.01698189144045265,-0.015427441991244824,-0.003658150148296798,0.003493488389034626,-0.006764766627440622,-0.003271278238405994,-0.0007713193507919911,0.0,-0.0222347935402081,-0.0222347935402081,-0.005290034630515684,1.6299061826435705e-07,-0.00022444869590981746,-0.00022428570529155312,-5.970429193014133e-05,0.0022635906859581898,-0.044013956322178235,-0.04175036563622004,-0.009919476461399792,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,west_decel,west,85.744,86.744,126,0.025272280445544727,0.03522130719028217,0.04404037587701572,,0.1086439324529502,0.1507867454578331,0.15936255130456994,,0.0,0.0,0.0,,0.1086439324529502,0.1507867454578331,0.15936255130456994,,2.0281295774123054,5.464770822572831,6.775560651565181,0.10919950995213332,0.16241998565111532,0.16889656508930156,,1.6639584472155706,4.861985066976863,5.989603271791683,0.02879723618561509,0.0480963939927123,0.05018793341652457,,0.12120735693261772,0.20000000166536516,0.2000000111749916,,0.05178445799988761,0.08000000175289297,0.08000000512015425,,0.40909176612269693,0.6627336575427023,0.7084205172627488,,3.072657219568375,7.608158162147975,13.320019363456483,0.0007156455034418982,-0.0005122925403993843,0.00020335296304251383,0.00018641258315804565,0.008557308264775272,-0.0037059534088476082,0.004851354855927664,0.004704203521199931,0.0,0.0,0.0,0.0,0.008557308264775272,-0.0037059534088476082,0.004851354855927664,0.004704203521199931,0.008797582961851791,-0.003742874983698211,0.005054707978153578,0.004890616269669466,0.0014421088558738138,-0.0016347460938850415,-0.00019263723801122754,-0.00016716846925740513,0.0,-0.019015615633339776,-0.019015615633339776,-0.018986710459377342,4.113699193112072e-06,-0.006526997959474097,-0.006522884260280984,-0.006471115337580346,0.02967164606309951,-0.01832898731296889,0.011342658750130621,0.010966513312716473,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,movement,all,46.096000000000004,86.744,3099,0.032465355815199125,0.05916249511395707,0.09443464466333672,0.0,0.07615351576427164,0.15236255582857355,0.20075917929703618,0.0,0.0,0.0,0.0,0.0,0.07615351576427164,0.15236255582857355,0.20075917929703618,0.0,1.1959961661441934,1.5611897563346318,6.99274971765949,0.07738523997608875,0.15632659920736586,0.19975460167691078,0.0,1.450724381653637,2.38839506917353,8.142081092156264,0.04245658714731339,0.06465695637458871,0.08545688218877408,0.0,0.08645627745413254,0.19999999711712999,0.2000000137522335,0.0,0.02862805391318411,0.07999999803330739,0.08000000886168089,0.0,0.2810796474841717,0.6906791997688035,0.8000001295126505,0.0,2.275712456113886,3.531267929932564,15.966296432971205,0.025140280386004087,-0.02814087870897497,-0.0030005983229708837,-0.00012520208215775996,0.05273742775765035,-0.09075296652558786,-0.03801553876793751,-0.0015481226821951889,0.0,0.0,0.0,0.0,0.05273742775765035,-0.09075296652558786,-0.03801553876793751,-0.0015481226821951889,0.05895304866835785,-0.0999691855506767,-0.04101613688231885,-0.0016733247554780156,0.037756258278917855,-0.0353445092462225,0.0024117490326953594,9.866008029120415e-05,0.0,-0.24725626568044234,-0.24725626568044234,-0.00999306076889098,2.896071291616136e-05,-0.050651168843513006,-0.050622208130596855,-0.0020418767396981627,0.25452037636797814,-0.35913496807095185,-0.10461459170297367,-0.004257058217845028,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
STD_L06_FULL_W10_OBS_DECOUPLE,0.6,movement_accel,all,46.096000000000004,86.744,502,0.0262602765094493,0.04849864947796789,0.06716118485010716,,0.07408389923928477,0.13076136715812706,0.1720805077108487,,0.0,0.0,0.0,,0.07408389923928477,0.13076136715812706,0.1720805077108487,,2.0612174952170275,5.891817539820187,6.807866175888076,0.08937858999151194,0.1620568304833616,0.19975460167691078,,2.4784713818414694,6.989782084522307,8.142081092156264,0.03710283190617135,0.06503240435830632,0.0665315910487534,,0.115608448599359,0.20000000110473412,0.2000000137522335,,0.04584208667387458,0.08000000123998222,0.08000000676429875,,0.4805484541085868,0.7896523800375965,0.8000001295126505,,3.749558472655549,9.081277482387566,15.966296432971205,0.007957269409777817,-0.0019252950481859453,0.006031974361591872,0.0015106331492630268,0.01830240789899822,-0.012876237906297189,0.005426169992701032,0.001383437084297904,0.0,0.0,0.0,0.0,0.01830240789899822,-0.012876237906297189,0.005426169992701032,0.001383437084297904,0.02546564274791657,-0.014007498230255676,0.01145814451766089,0.002894070275233045,0.01355389425926842,-0.001974279342633961,0.011579614916634461,0.002896293243374967,0.0,-0.0703869109105393,-0.0703869109105393,-0.01755228901159309,0.0,-0.02297279696818441,-0.02297279696818441,-0.005747677594380624,0.12339700391616501,-0.0914382444308282,0.03195875948533682,0.00802440709591622,1,/home/lst/PX4-Autopilot/build/zd680_w10_causal_20260721_110302/runs/STD_L06_FULL_W10_OBS_DECOUPLE/2026-07-21/position_offboard_20260721_110626
